0	1000
0.1	998
0.2	996
0.3	994
0.4	992
0.5	990
0.6	988
0.7	986
0.8	984
0.9	982
1	980
1.1	978
1.2	976
1.3	974
1.4	972
1.5	970
1.6	968
1.7	966
1.8	964
1.9	962
2	960
2.1	958
2.2	956
2.3	954
2.4	952
2.5	950
2.6	948
2.7	946
2.8	944
2.9	942
3	940
3.1	938
3.2	936
3.3	934
3.4	932
3.5	930
3.6	928
3.7	926
3.8	924
3.9	922
4	920
4.1	918
4.2	916
4.3	914
4.4	912
4.5	910
4.6	908
4.7	906
4.8	904
4.9	902
5	900
5.1	898
5.2	896
5.3	894
5.4	892
5.5	890
5.6	888
5.7	886
5.8	884
5.9	882
6	880
6.1	878
6.2	876
6.3	874
6.4	872
6.5	870
6.6	868
6.7	866
6.8	864
6.9	862
7	860
7.1	858
7.2	856
7.3	854
7.4	852
7.5	850
7.6	848
7.7	846
7.8	844
7.9	842
8	840
8.1	838
8.2	836
8.3	834
8.4	832
8.5	830
8.6	828
8.7	826
8.8	824
8.9	822
9	820
9.1	818
9.2	816
9.3	814
9.4	812
9.5	810
9.6	808
9.7	806
9.8	804
9.9	802
10	800
10.1	798
10.2	796
10.3	794
10.4	792
10.5	790
10.6	788
10.7	786
10.8	784
10.9	782
11	780
11.1	778
11.2	776
11.3	774
11.4	772
11.5	770
11.6	768
11.7	766
11.8	764
11.9	762
12	760
12.1	758
12.2	756
12.3	754
12.4	752
12.5	750
12.6	748
12.7	746
12.8	744
12.9	742
13	740
13.1	738
13.2	736
13.3	734
13.4	732
13.5	730
13.6	728
13.7	726
13.8	724
13.9	722
14	720
14.1	718
14.2	716
14.3	714
14.4	712
14.5	710
14.6	708
14.7	706
14.8	704
14.9	702
15	700
15.1	698
15.2	696
15.3	694
15.4	692
15.5	690
15.6	688
15.7	686
15.8	684
15.9	682
16	680
16.1	678
16.2	676
16.3	674
16.4	672
16.5	670
16.6	668
16.7	666
16.8	664
16.9	662
17	660
17.1	658
17.2	656
17.3	654
17.4	652
17.5	650
17.6	648
17.7	646
17.8	644
17.9	642
18	640
18.1	638
18.2	636
18.3	634
18.4	632
18.5	630
18.6	628
18.7	626
18.8	624
18.9	622
19	620
19.1	618
19.2	616
19.3	614
19.4	612
19.5	610
19.6	608
19.7	606
19.8	604
19.9	602
20	600
20.1	598
20.2	596
20.3	594
20.4	592
20.5	590
20.6	588
20.7	586
20.8	584
20.9	582
21	580
21.1	578
21.2	576
21.3	574
21.4	572
21.5	570
21.6	568
21.7	566
21.8	564
21.9	562
22	560
22.1	558
22.2	556
22.3	554
22.4	552
22.5	550
22.6	548
22.7	546
22.8	544
22.9	542
23	540
23.1	538
23.2	536
23.3	534
23.4	532
23.5	530
23.6	528
23.7	526
23.8	524
23.9	522
24	520
24.1	518
24.2	516
24.3	514
24.4	512
24.5	510
24.6	508
24.7	506
24.8	504
24.9	502
25	500
25.1	498
25.2	496
25.3	494
25.4	492
25.5	490
25.6	488
25.7	486
25.8	484
25.9	482
26	480
26.1	478
26.2	476
26.3	474
26.4	472
26.5	470
26.6	468
26.7	466
26.8	464
26.9	462
27	460
27.1	458
27.2	456
27.3	454
27.4	452
27.5	450
27.6	448
27.7	446
27.8	444
27.9	442
28	440
28.1	438
28.2	436
28.3	434
28.4	432
28.5	430
28.6	428
28.7	426
28.8	424
28.9	422
29	420
29.1	418
29.2	416
29.3	414
29.4	412
29.5	410
29.6	408
29.7	406
29.8	404
29.9	402
30	400
30.1	398
30.2	396
30.3	394
30.4	392
30.5	390
30.6	388
30.7	386
30.8	384
30.9	382
31	380
31.1	378
31.2	376
31.3	374
31.4	372
31.5	370
31.6	368
31.7	366
31.8	364
31.9	362
32	360
32.1	358
32.2	356
32.3	354
32.4	352
32.5	350
32.6	348
32.7	346
32.8	344
32.9	342
33	340
33.1	338
33.2	336
33.3	334
33.4	332
33.5	330
33.6	328
33.7	326
33.8	324
33.9	322
34	320
34.1	318
34.2	316
34.3	314
34.4	312
34.5	310
34.6	308
34.7	306
34.8	304
34.9	302
35	300
35.1	298
35.2	296
35.3	294
35.4	292
35.5	290
35.6	288
35.7	286
35.8	284
35.9	282
36	280
36.1	278
36.2	276
36.3	274
36.4	272
36.5	270
36.6	268
36.7	266
36.8	264
36.9	262
37	260
37.1	258
37.2	256
37.3	254
37.4	252
37.5	250
37.6	248
37.7	246
37.8	244
37.9	242
38	240
38.1	238
38.2	236
38.3	234
38.4	232
38.5	230
38.6	228
38.7	226
38.8	224
38.9	222
39	220
39.1	218
39.2	216
39.3	214
39.4	212
39.5	210
39.6	208
39.7	206
39.8	204
39.9	202
40	200
40.1	198
40.2	196
40.3	194
40.4	192
40.5	190
40.6	188
40.7	186
40.8	184
40.9	182
41	180
41.1	178
41.2	176
41.3	174
41.4	172
41.5	170
41.6	168
41.7	166
41.8	164
41.9	162
42	160
42.1	158
42.2	156
42.3	154
42.4	152
42.5	150
42.6	148
42.7	146
42.8	144
42.9	142
43	140
43.1	138
43.2	136
43.3	134
43.4	132
43.5	130
43.6	128
43.7	126
43.8	124
43.9	122
44	120
44.1	118
44.2	116
44.3	114
44.4	112
44.5	110
44.6	108
44.7	106
44.8	104
44.9	102
45	100
45.1	98
45.2	96
45.3	94
45.4	92
45.5	90
45.6	88
45.7	86
45.8	84
45.9	82
46	80
46.1	78
46.2	76
46.3	74
46.4	72
46.5	70
46.6	68
46.7	66
46.8	64
46.9	62
47	60
47.1	58
47.2	56
47.3	54
47.4	52
47.5	50
47.6	48
47.7	46
47.8	44
47.9	42
48	40
48.1	38
48.2	36
48.3	34
48.4	32
48.5	30
48.6	28
48.7	26
48.8	24
48.9	22
49	20
49.1	18
49.2	16
49.3	14
49.4	12
49.5	10
49.6	8
49.7	6
49.8	4
49.9	2
50 0 
