0	1500
0.1	1498.5
0.2	1497
0.3	1495.5
0.4	1494
0.5	1492.5
0.6	1491
0.7	1489.5
0.8	1488
0.9	1486.5
1	1485
1.1	1483.5
1.2	1482
1.3	1480.5
1.4	1479
1.5	1477.5
1.6	1476
1.7	1474.5
1.8	1473
1.9	1471.5
2	1470
2.1	1468.5
2.2	1467
2.3	1465.5
2.4	1464
2.5	1462.5
2.6	1461
2.7	1459.5
2.8	1458
2.9	1456.5
3	1455
3.1	1453.5
3.2	1452
3.3	1450.5
3.4	1449
3.5	1447.5
3.6	1446
3.7	1444.5
3.8	1443
3.9	1441.5
4	1440
4.1	1438.5
4.2	1437
4.3	1435.5
4.4	1434
4.5	1432.5
4.6	1431
4.7	1429.5
4.8	1428
4.9	1426.5
5	1425
5.1	1423.5
5.2	1422
5.3	1420.5
5.4	1419
5.5	1417.5
5.6	1416
5.7	1414.5
5.8	1413
5.9	1411.5
6	1410
6.1	1408.5
6.2	1407
6.3	1405.5
6.4	1404
6.5	1402.5
6.6	1401
6.7	1399.5
6.8	1398
6.9	1396.5
7	1395
7.1	1393.5
7.2	1392
7.3	1390.5
7.4	1389
7.5	1387.5
7.6	1386
7.7	1384.5
7.8	1383
7.9	1381.5
8	1380
8.1	1378.5
8.2	1377
8.3	1375.5
8.4	1374
8.5	1372.5
8.6	1371
8.7	1369.5
8.8	1368
8.9	1366.5
9	1365
9.1	1363.5
9.2	1362
9.3	1360.5
9.4	1359
9.5	1357.5
9.6	1356
9.7	1354.5
9.8	1353
9.9	1351.5
10	1350
10.1	1348.5
10.2	1347
10.3	1345.5
10.4	1344
10.5	1342.5
10.6	1341
10.7	1339.5
10.8	1338
10.9	1336.5
11	1335
11.1	1333.5
11.2	1332
11.3	1330.5
11.4	1329
11.5	1327.5
11.6	1326
11.7	1324.5
11.8	1323
11.9	1321.5
12	1320
12.1	1318.5
12.2	1317
12.3	1315.5
12.4	1314
12.5	1312.5
12.6	1311
12.7	1309.5
12.8	1308
12.9	1306.5
13	1305
13.1	1303.5
13.2	1302
13.3	1300.5
13.4	1299
13.5	1297.5
13.6	1296
13.7	1294.5
13.8	1293
13.9	1291.5
14	1290
14.1	1288.5
14.2	1287
14.3	1285.5
14.4	1284
14.5	1282.5
14.6	1281
14.7	1279.5
14.8	1278
14.9	1276.5
15	1275
15.1	1273.5
15.2	1272
15.3	1270.5
15.4	1269
15.5	1267.5
15.6	1266
15.7	1264.5
15.8	1263
15.9	1261.5
16	1260
16.1	1258.5
16.2	1257
16.3	1255.5
16.4	1254
16.5	1252.5
16.6	1251
16.7	1249.5
16.8	1248
16.9	1246.5
17	1245
17.1	1243.5
17.2	1242
17.3	1240.5
17.4	1239
17.5	1237.5
17.6	1236
17.7	1234.5
17.8	1233
17.9	1231.5
18	1230
18.1	1228.5
18.2	1227
18.3	1225.5
18.4	1224
18.5	1222.5
18.6	1221
18.7	1219.5
18.8	1218
18.9	1216.5
19	1215
19.1	1213.5
19.2	1212
19.3	1210.5
19.4	1209
19.5	1207.5
19.6	1206
19.7	1204.5
19.8	1203
19.9	1201.5
20	1200
20.1	1198.5
20.2	1197
20.3	1195.5
20.4	1194
20.5	1192.5
20.6	1191
20.7	1189.5
20.8	1188
20.9	1186.5
21	1185
21.1	1183.5
21.2	1182
21.3	1180.5
21.4	1179
21.5	1177.5
21.6	1176
21.7	1174.5
21.8	1173
21.9	1171.5
22	1170
22.1	1168.5
22.2	1167
22.3	1165.5
22.4	1164
22.5	1162.5
22.6	1161
22.7	1159.5
22.8	1158
22.9	1156.5
23	1155
23.1	1153.5
23.2	1152
23.3	1150.5
23.4	1149
23.5	1147.5
23.6	1146
23.7	1144.5
23.8	1143
23.9	1141.5
24	1140
24.1	1138.5
24.2	1137
24.3	1135.5
24.4	1134
24.5	1132.5
24.6	1131
24.7	1129.5
24.8	1128
24.9	1126.5
25	1125
25.1	1123.5
25.2	1122
25.3	1120.5
25.4	1119
25.5	1117.5
25.6	1116
25.7	1114.5
25.8	1113
25.9	1111.5
26	1110
26.1	1108.5
26.2	1107
26.3	1105.5
26.4	1104
26.5	1102.5
26.6	1101
26.7	1099.5
26.8	1098
26.9	1096.5
27	1095
27.1	1093.5
27.2	1092
27.3	1090.5
27.4	1089
27.5	1087.5
27.6	1086
27.7	1084.5
27.8	1083
27.9	1081.5
28	1080
28.1	1078.5
28.2	1077
28.3	1075.5
28.4	1074
28.5	1072.5
28.6	1071
28.7	1069.5
28.8	1068
28.9	1066.5
29	1065
29.1	1063.5
29.2	1062
29.3	1060.5
29.4	1059
29.5	1057.5
29.6	1056
29.7	1054.5
29.8	1053
29.9	1051.5
30	1050
30.1	1048.5
30.2	1047
30.3	1045.5
30.4	1044
30.5	1042.5
30.6	1041
30.7	1039.5
30.8	1038
30.9	1036.5
31	1035
31.1	1033.5
31.2	1032
31.3	1030.5
31.4	1029
31.5	1027.5
31.6	1026
31.7	1024.5
31.8	1023
31.9	1021.5
32	1020
32.1	1018.5
32.2	1017
32.3	1015.5
32.4	1014
32.5	1012.5
32.6	1011
32.7	1009.5
32.8	1008
32.9	1006.5
33	1005
33.1	1003.5
33.2	1002
33.3	1000.5
33.4	999
33.5	997.5
33.6	996
33.7	994.5
33.8	993
33.9	991.5
34	990
34.1	988.5
34.2	987
34.3	985.5
34.4	984
34.5	982.5
34.6	981
34.7	979.5
34.8	978
34.9	976.5
35	975
35.1	973.5
35.2	972
35.3	970.5
35.4	969
35.5	967.5
35.6	966
35.7	964.5
35.8	963
35.9	961.5
36	960
36.1	958.5
36.2	957
36.3	955.5
36.4	954
36.5	952.5
36.6	951
36.7	949.5
36.8	948
36.9	946.5
37	945
37.1	943.5
37.2	942
37.3	940.5
37.4	939
37.5	937.5
37.6	936
37.7	934.5
37.8	933
37.9	931.5
38	930
38.1	928.5
38.2	927
38.3	925.5
38.4	924
38.5	922.5
38.6	921
38.7	919.5
38.8	918
38.9	916.5
39	915
39.1	913.5
39.2	912
39.3	910.5
39.4	909
39.5	907.5
39.6	906
39.7	904.5
39.8	903
39.9	901.5
40	900
40.1	898.5
40.2	897
40.3	895.5
40.4	894
40.5	892.5
40.6	891
40.7	889.5
40.8	888
40.9	886.5
41	885
41.1	883.5
41.2	882
41.3	880.5
41.4	879
41.5	877.5
41.6	876
41.7	874.5
41.8	873
41.9	871.5
42	870
42.1	868.5
42.2	867
42.3	865.5
42.4	864
42.5	862.5
42.6	861
42.7	859.5
42.8	858
42.9	856.5
43	855
43.1	853.5
43.2	852
43.3	850.5
43.4	849
43.5	847.5
43.6	846
43.7	844.5
43.8	843
43.9	841.5
44	840
44.1	838.5
44.2	837
44.3	835.5
44.4	834
44.5	832.5
44.6	831
44.7	829.5
44.8	828
44.9	826.5
45	825
45.1	823.5
45.2	822
45.3	820.5
45.4	819
45.5	817.5
45.6	816
45.7	814.5
45.8	813
45.9	811.5
46	810
46.1	808.5
46.2	807
46.3	805.5
46.4	804
46.5	802.5
46.6	801
46.7	799.5
46.8	798
46.9	796.5
47	795
47.1	793.5
47.2	792
47.3	790.5
47.4	789
47.5	787.5
47.6	786
47.7	784.5
47.8	783
47.9	781.5
48	780
48.1	778.5
48.2	777
48.3	775.5
48.4	774
48.5	772.5
48.6	771
48.7	769.5
48.8	768
48.9	766.5
49	765
49.1	763.5
49.2	762
49.3	760.5
49.4	759
49.5	757.5
49.6	756
49.7	754.5
49.8	753
49.9	751.5
50	750
50.1	748.5
50.2	747
50.3	745.5
50.4	744
50.5	742.5
50.6	741
50.7	739.5
50.8	738
50.9	736.5
51	735
51.1	733.5
51.2	732
51.3	730.5
51.4	729
51.5	727.5
51.6	726
51.7	724.5
51.8	723
51.9	721.5
52	720
52.1	718.5
52.2	717
52.3	715.5
52.4	714
52.5	712.5
52.6	711
52.7	709.5
52.8	708
52.9	706.5
53	705
53.1	703.5
53.2	702
53.3	700.5
53.4	699
53.5	697.5
53.6	696
53.7	694.5
53.8	693
53.9	691.5
54	690
54.1	688.5
54.2	687
54.3	685.5
54.4	684
54.5	682.5
54.6	681
54.7	679.5
54.8	678
54.9	676.5
55	675
55.1	673.5
55.2	672
55.3	670.5
55.4	669
55.5	667.5
55.6	666
55.7	664.5
55.8	663
55.9	661.5
56	660
56.1	658.5
56.2	657
56.3	655.5
56.4	654
56.5	652.5
56.6	651
56.7	649.5
56.8	648
56.9	646.5
57	645
57.1	643.5
57.2	642
57.3	640.5
57.4	639
57.5	637.5
57.6	636
57.7	634.5
57.8	633
57.9	631.5
58	630
58.1	628.5
58.2	627
58.3	625.5
58.4	624
58.5	622.5
58.6	621
58.7	619.5
58.8	618
58.9	616.5
59	615
59.1	613.5
59.2	612
59.3	610.5
59.4	609
59.5	607.5
59.6	606
59.7	604.5
59.8	603
59.9	601.5
60	600
60.1	598.5
60.2	597
60.3	595.5
60.4	594
60.5	592.5
60.6	591
60.7	589.5
60.8	588
60.9	586.5
61	585
61.1	583.5
61.2	582
61.3	580.5
61.4	579
61.5	577.5
61.6	576
61.7	574.5
61.8	573
61.9	571.5
62	570
62.1	568.5
62.2	567
62.3	565.5
62.4	564
62.5	562.5
62.6	561
62.7	559.5
62.8	558
62.9	556.5
63	555
63.1	553.5
63.2	552
63.3	550.5
63.4	549
63.5	547.5
63.6	546
63.7	544.5
63.8	543
63.9	541.5
64	540
64.1	538.5
64.2	537
64.3	535.5
64.4	534
64.5	532.5
64.6	531
64.7	529.5
64.8	528
64.9	526.5
65	525
65.1	523.5
65.2	522
65.3	520.5
65.4	519
65.5	517.5
65.6	516
65.7	514.5
65.8	513
65.9	511.5
66	510
66.1	508.5
66.2	507
66.3	505.5
66.4	504
66.5	502.5
66.6	501
66.7	499.5
66.8	498
66.9	496.5
67	495
67.1	493.5
67.2	492
67.3	490.5
67.4	489
67.5	487.5
67.6	486
67.7	484.5
67.8	483
67.9	481.5
68	480
68.1	478.5
68.2	477
68.3	475.5
68.4	474
68.5	472.5
68.6	471
68.7	469.5
68.8	468
68.9	466.5
69	465
69.1	463.5
69.2	462
69.3	460.5
69.4	459
69.5	457.5
69.6	456
69.7	454.5
69.8	453
69.9	451.5
70	450
70.1	448.5
70.2	447
70.3	445.5
70.4	444
70.5	442.5
70.6	441
70.7	439.5
70.8	438
70.9	436.5
71	435
71.1	433.5
71.2	432
71.3	430.5
71.4	429
71.5	427.5
71.6	426
71.7	424.5
71.8	423
71.9	421.5
72	420
72.1	418.5
72.2	417
72.3	415.5
72.4	414
72.5	412.5
72.6	411
72.7	409.5
72.8	408
72.9	406.5
73	405
73.1	403.5
73.2	402
73.3	400.5
73.4	399
73.5	397.5
73.6	396
73.7	394.5
73.8	393
73.9	391.5
74	390
74.1	388.5
74.2	387
74.3	385.5
74.4	384
74.5	382.5
74.6	381
74.7	379.5
74.8	378
74.9	376.5
75	375
75.1	373.5
75.2	372
75.3	370.5
75.4	369
75.5	367.5
75.6	366
75.7	364.5
75.8	363
75.9	361.5
76	360
76.1	358.5
76.2	357
76.3	355.5
76.4	354
76.5	352.5
76.6	351
76.7	349.5
76.8	348
76.9	346.5
77	345
77.1	343.5
77.2	342
77.3	340.5
77.4	339
77.5	337.5
77.6	336
77.7	334.5
77.8	333
77.9	331.5
78	330
78.1	328.5
78.2	327
78.3	325.5
78.4	324
78.5	322.5
78.6	321
78.7	319.5
78.8	318
78.9	316.5
79	315
79.1	313.5
79.2	312
79.3	310.5
79.4	309
79.5	307.5
79.6	306
79.7	304.5
79.8	303
79.9	301.5
80	300
80.1	298.5
80.2	297
80.3	295.5
80.4	294
80.5	292.5
80.6	291
80.7	289.5
80.8	288
80.9	286.5
81	285
81.1	283.5
81.2	282
81.3	280.5
81.4	279
81.5	277.5
81.6	276
81.7	274.5
81.8	273
81.9	271.5
82	270
82.1	268.5
82.2	267
82.3	265.5
82.4	264
82.5	262.5
82.6	261
82.7	259.5
82.8	258
82.9	256.5
83	255
83.1	253.5
83.2	252
83.3	250.5
83.4	249
83.5	247.5
83.6	246
83.7	244.5
83.8	243
83.9	241.5
84	240
84.1	238.5
84.2	237
84.3	235.5
84.4	234
84.5	232.5
84.6	231
84.7	229.5
84.8	228
84.9	226.5
85	225
85.1	223.5
85.2	222
85.3	220.5
85.4	219
85.5	217.5
85.6	216
85.7	214.5
85.8	213
85.9	211.5
86	210
86.1	208.5
86.2	207
86.3	205.5
86.4	204
86.5	202.5
86.6	201
86.7	199.5
86.8	198
86.9	196.5
87	195
87.1	193.5
87.2	192
87.3	190.5
87.4	189
87.5	187.5
87.6	186
87.7	184.5
87.8	183
87.9	181.5
88	180
88.1	178.5
88.2	177
88.3	175.5
88.4	174
88.5	172.5
88.6	171
88.7	169.5
88.8	168
88.9	166.5
89	165
89.1	163.5
89.2	162
89.3	160.5
89.4	159
89.5	157.5
89.6	156
89.7	154.5
89.8	153
89.9	151.5
90	150
90.1	148.5
90.2	147
90.3	145.5
90.4	144
90.5	142.5
90.6	141
90.7	139.5
90.8	138
90.9	136.5
91	135
91.1	133.5
91.2	132
91.3	130.5
91.4	129
91.5	127.5
91.6	126
91.7	124.5
91.8	123
91.9	121.5
92	120
92.1	118.5
92.2	117
92.3	115.5
92.4	114
92.5	112.5
92.6	111
92.7	109.5
92.8	108
92.9	106.5
93	105
93.1	103.5
93.2	102
93.3	100.5
93.4	99
93.5	97.5
93.6	96
93.7	94.5
93.8	93
93.9	91.5
94	90
94.1	88.5
94.2	87
94.3	85.5
94.4	84
94.5	82.5
94.6	81
94.7	79.5
94.8	78
94.9	76.5
95	75
95.1	73.5
95.2	72
95.3	70.5
95.4	69
95.5	67.5
95.6	66
95.7	64.5
95.8	63
95.9	61.5
96	60
96.1	58.5
96.2	57
96.3	55.5
96.4	54
96.5	52.5
96.6	51
96.7	49.5
96.8	48
96.9	46.5
97	45
97.1	43.5
97.2	42
97.3	40.5
97.4	39
97.5	37.5
97.6	36
97.7	34.5
97.8	33
97.9	31.5
98	30
98.1	28.5
98.2	27
98.3	25.5
98.4	24
98.5	22.5
98.6	21
98.7	19.5
98.8	18
98.9	16.5
99	15
99.1	13.5
99.2	12
99.3	10.5
99.4	9
99.5	7.5
99.6	6
99.7	4.5
99.8	3
99.9	1.5
100	0
